Status;Ano SolicitaÁ„o;SEI;Sexo;Estado Civil;Idade SolicitaÁ„o;PaÌs de Origem;Continente;Cidade SolicitaÁ„o;UF SolicitaÁ„o;Ano Decis„o;Motivo Arquivamento;Diff_Decisao_solicitacao;Alvo
ARQUIVADOS;2011;N√O;MASCULINO;SOLTEIRO(A);32;IRAQUE;Oriente MÈdio;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;2;A
ARQUIVADOS;2012;N√O;MASCULINO;CASADO(A);55;GUIN…-BISSAU;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2012;N√O;MASCULINO;CASADO(A);30;SENEGAL;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);42;GUIN…-BISSAU;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2012;N√O;MASCULINO;SOLTEIRO(A);31;GUIN…-BISSAU;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2012;N√O;FEMININO;CASADO(A);37;REP. DEM. DO CONGO;¡frica;Rio De Janeiro;RJ;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2012;N√O;MASCULINO;CASADO(A);44;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2012;N√O;MASCULINO;CASADO(A);34;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2011;N√O;MASCULINO;CASADO(A);29;SENEGAL;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;2;A
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);31;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2011;N√O;MASCULINO;SOLTEIRO(A);21;PAQUIST√O;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;2;A
ARQUIVADOS;2011;N√O;MASCULINO;SOLTEIRO(A);32;PAQUIST√O;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;2;A
ARQUIVADOS;2012;N√O;MASCULINO;SOLTEIRO(A);35;COSTA DO MARFIM;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2013;N√O;MASCULINO;CASADO(A);37;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;CASADO(A);39;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2012;N√O;MASCULINO;SOLTEIRO(A);29;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2011;N√O;MASCULINO;SOLTEIRO(A);31;GUIN…-BISSAU;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;2;A
ARQUIVADOS;2011;N√O;MASCULINO;SOLTEIRO(A);31;TUNÕçSIA;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;2;A
ARQUIVADOS;2012;N√O;MASCULINO;SOLTEIRO(A);32;COSTA DO MARFIM;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2012;N√O;MASCULINO;SOLTEIRO(A);16;ANGOLA;¡frica;Rio De Janeiro;RJ;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2011;N√O;MASCULINO;SOLTEIRO(A);29;NIG…RIA;¡frica;Tabatinga;AM;2013;Decis„o Cnig Res. 27;2;A
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);29;GANA;¡frica;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;FEMININO;CASADO(A);26;PAQUIST√O;¡sia;NiterÛi;RJ;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2010;N√O;MASCULINO;SOLTEIRO(A);46;NIG…RIA;¡frica;Tabatinga;AM;2013;Decis„o Cnig Res. 27;3;A
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);24;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2011;N√O;MASCULINO;SOLTEIRO(A);34;NIG…RIA;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;2;A
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);44;SENEGAL;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;CASADO(A);29;GUIN…-BISSAU;¡frica;Rio De Janeiro;RJ;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2012;N√O;MASCULINO;SOLTEIRO(A);22;GUIN…-BISSAU;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2011;N√O;MASCULINO;SOLTEIRO(A);33;GUIN…-BISSAU;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;2;A
ARQUIVADOS;2011;N√O;MASCULINO;SOLTEIRO(A);23;PAQUIST√O;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;2;A
ARQUIVADOS;2011;N√O;MASCULINO;SOLTEIRO(A);27;PAQUIST√O;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;2;A
ARQUIVADOS;2013;N√O;MASCULINO;CASADO(A);28;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2010;N√O;MASCULINO;MENOR;15;CUBA;AmÈrica Central;C√°ceres;MT;2013;Decis„o Cnig Res. 27;3;A
ARQUIVADOS;2010;N√O;FEMININO;CASADO(A);32;CUBA;AmÈrica Central;Boa Vista;RR;2013;Decis„o Cnig Res. 27;3;A
ARQUIVADOS;2011;N√O;FEMININO;SOLTEIRO(A);28;CUBA;AmÈrica Central;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;2;A
ARQUIVADOS;2012;N√O;MASCULINO;SOLTEIRO(A);27;NIG…RIA;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);23;SENEGAL;¡frica;Porto Alegre;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);27;GANA;¡frica;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);32;SENEGAL;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);26;BANGLADECHE;¡sia;Londrina;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);30;EGITO;¡frica;TrÍs Lagoas;MS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2014;SIM;MASCULINO;SOLTEIRO(A);26;LÕçBANO;Oriente MÈdio;S„o Paulo;SP;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2012;SIM;MASCULINO;SOLTEIRO(A);35;GANA;¡frica;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2012;SIM;MASCULINO;SOLTEIRO(A);25;GANA;¡frica;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2015;SIM;MASCULINO;SOLTEIRO(A);26;GUIN…-BISSAU;¡frica;Porto Alegre;RS;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;1;B
ARQUIVADOS;2014;SIM;MASCULINO;SOLTEIRO(A);36;SOM¡ÅLIA;¡frica;S„o Paulo;SP;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);33;SOM¡ÅLIA;¡frica;PacaraÌma;RR;2014;Deixou De Atualizar EndereÁo;1;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);25;SOM¡ÅLIA;¡frica;Boa Vista;RR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);35;SOM¡ÅLIA;¡frica;Boa Vista;RR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2014;SIM;MASCULINO;SOLTEIRO(A);28;SOM¡ÅLIA;¡frica;S„o Paulo;SP;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);28;SOM¡ÅLIA;¡frica;Boa Vista;RR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);28;SOM¡ÅLIA;¡frica;Boa Vista;RR;2014;Deixou De Atualizar EndereÁo;1;B
ARQUIVADOS;2014;SIM;MASCULINO;SOLTEIRO(A);22;SOM¡ÅLIA;¡frica;S„o Paulo;SP;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);23;SOM¡ÅLIA;¡frica;Boa Vista;RR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2014;SIM;MASCULINO;CASADO(A);48;SOM¡ÅLIA;¡frica;S„o Paulo;SP;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);24;SOM¡ÅLIA;¡frica;Boa Vista;RR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2014;SIM;MASCULINO;SOLTEIRO(A);26;SOM¡ÅLIA;¡frica;S„o Paulo;SP;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2015;SIM;MASCULINO;SOLTEIRO(A);26;NAMÕBIA;¡frica;S„o Paulo;SP;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;1;B
ARQUIVADOS;2013;N√O;MASCULINO;DESCONHECIDO;39;SOM¡ÅLIA;¡frica;Boa Vista;RR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);29;SOM¡ÅLIA;¡frica;Campinas;SP;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2014;SIM;MASCULINO;SOLTEIRO(A);28;SOM¡ÅLIA;¡frica;S„o Paulo;SP;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2014;SIM;MASCULINO;SOLTEIRO(A);27;SOM¡ÅLIA;¡frica;S„o Paulo;SP;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2014;SIM;MASCULINO;SOLTEIRO(A);23;SOM¡ÅLIA;¡frica;S„o Paulo;SP;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);22;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;CASADO(A);31;SENEGAL;¡frica;Erechim;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);35;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);24;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2015;SIM;MASCULINO;SOLTEIRO(A);24;SENEGAL;¡frica;S„o Paulo;SP;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;1;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);18;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);24;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);22;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);27;SENEGAL;¡frica;Erechim;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;CASADO(A);27;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);27;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);30;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2014;SIM;MASCULINO;CASADO(A);27;SENEGAL;¡frica;Rio De Janeiro;RJ;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);26;SENEGAL;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);27;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);26;SENEGAL;¡frica;Porto Alegre;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);30;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);25;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);31;SENEGAL;¡frica;Porto Alegre;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2012;SIM;MASCULINO;SOLTEIRO(A);0;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2010;N√O;MASCULINO;SOLTEIRO(A);40;SENEGAL;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;3;A
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);29;SENEGAL;¡frica;Erechim;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;CASADO(A);33;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);21;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2012;N√O;MASCULINO;SOLTEIRO(A);26;SENEGAL;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2013;N√O;MASCULINO;CASADO(A);35;SENEGAL;¡frica;Porto Alegre;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);25;SENEGAL;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2014;SIM;MASCULINO;CASADO(A);35;BURKINA-FASO;¡frica;S„o Paulo;SP;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);26;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);49;SENEGAL;¡frica;Erechim;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);25;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);22;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2012;N√O;MASCULINO;CASADO(A);29;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);34;SENEGAL;¡frica;Porto Alegre;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);33;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);25;SENEGAL;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);32;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);27;SENEGAL;¡frica;Nova IguaÁu;RJ;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);37;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);33;SENEGAL;¡frica;Porto Alegre;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;CASADO(A);25;SENEGAL;¡frica;Porto Alegre;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);32;SENEGAL;¡frica;Erechim;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);31;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2012;N√O;MASCULINO;SOLTEIRO(A);30;SENEGAL;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);29;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);42;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);18;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);24;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);27;SENEGAL;¡frica;Erechim;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;CASADO(A);41;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);34;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2015;SIM;MASCULINO;SOLTEIRO(A);32;SENEGAL;¡frica;S„o Paulo;SP;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;1;B
ARQUIVADOS;2013;N√O;MASCULINO;CASADO(A);35;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;CASADO(A);30;SENEGAL;¡frica;Caxias Do Sul;RS;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);27;SENEGAL;¡frica;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2014;SIM;MASCULINO;SOLTEIRO(A);25;SOM¡ÅLIA;¡frica;S„o Paulo;SP;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2012;SIM;MASCULINO;SOLTEIRO(A);22;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);30;BANGLADECHE;¡sia;GuaÌra;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);35;BANGLADECHE;¡sia;Barrac„o;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);31;BANGLADECHE;¡sia;Londrina;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);31;BANGLADECHE;¡sia;Barrac„o;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);23;BANGLADECHE;¡sia;Barrac„o;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);26;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);25;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);21;BANGLADECHE;¡sia;Goi‚nia;GO;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);21;BANGLADECHE;¡sia;GuaÌra;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);29;G¬MBIA;¡frica;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2014;SIM;MASCULINO;SOLTEIRO(A);26;SERRA LEOA;¡frica;S„o Paulo;SP;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2011;SIM;MASCULINO;SOLTEIRO(A);33;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;2;A
ARQUIVADOS;2012;N√O;MASCULINO;SOLTEIRO(A);27;GANA;¡frica;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);19;BANGLADECHE;¡sia;Barrac„o;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);19;BANGLADECHE;¡sia;Ponta Grossa;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);23;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);31;BANGLADECHE;¡sia;Londrina;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2014;SIM;MASCULINO;SOLTEIRO(A);32;GANA;¡frica;BrasÌlia;DF;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);25;BANGLADECHE;¡sia;GuaÌra;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);29;BANGLADECHE;¡sia;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);24;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);30;BANGLADECHE;¡sia;Londrina;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);23;BANGLADECHE;¡sia;Barrac„o;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);20;BANGLADECHE;¡sia;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);37;BANGLADECHE;¡sia;CascavÈl;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);36;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);23;BANGLADECHE;¡sia;CascavÈl;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);36;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);39;BANGLADECHE;¡sia;BrasilÈia;AC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);25;GANA;¡frica;Crici˙ma;SC;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);31;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);31;BANGLADECHE;¡sia;Goi‚nia;GO;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2012;SIM;MASCULINO;SOLTEIRO(A);39;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;1;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);18;BANGLADECHE;¡sia;Londrina;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);27;GANA;¡frica;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);31;BANGLADECHE;¡sia;Goi‚nia;GO;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);28;BANGLADECHE;¡sia;Goi‚nia;GO;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);35;BANGLADECHE;¡sia;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);26;GANA;¡frica;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);27;BANGLADECHE;¡sia;CascavÈl;PR;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);32;BANGLADECHE;¡sia;BrasÌlia;DF;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2014;SIM;MASCULINO;SOLTEIRO(A);24;GANA;¡frica;BrasÌlia;DF;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
ARQUIVADOS;2013;N√O;MASCULINO;SOLTEIRO(A);22;PAQUIST√O;¡sia;S„o Paulo;SP;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;SOLTEIRO(A);22;BANGLADECHE;¡sia;Goi‚nia;GO;2013;Decis„o Cnig Res. 27;0;B
ARQUIVADOS;2013;SIM;MASCULINO;CASADO(A);31;BANGLADECHE;¡sia;CascavÈl;PR;2013;Decis„o Cnig Res. 27;0;B
